corp_code,기업명,사업연도,재무제표,자산총계,부채총계,자본총계,무형자산,영업권,재고자산,매출액,영업이익,당기순이익,영업활동현금흐름,대사,신뢰도,합산표시,손상액,상각액,직전재무제표,기준전환,무형비중,무형비중_중앙값,적용대상,상태,업종,전기무형,전기매출,전기연도,3전무형,3전매출,3전연도,전환누적,전환누적_3전,무형_매출,무형_자산,무형_영업CF,유효상각률,영업이익률,발생액괴리,부채비율,자산로그,당기손상여부,증가괴리_1y,증가괴리_3y,무형_매출_상대,무형_자산_상대,유효상각률_상대,영업이익률_상대,연도_1,손상_1,무형_1,y_t1,연도_2,손상_2,무형_2,y_t2,y_2y
00258689,(주)제이와이피엔터테인먼트,2019,CFS,207839679239.0,45489735142.0,162349944097.0,29043036790.0,,690988886.0,155435844908.0,43458524745.0,31220337653.0,50943042578.0,성공,확정,False,0.0,280877000.0,CFS,False,0.1397376905908457,0.1376562777579446,True,사용가능,오디오물·음반,29108181182.0,124821138131.0,2018.0,30978512618.0,73645282523.0,2016.0,0,0.0,0.18684902962498845,0.1397376905908457,0.5701080131900559,0.009660227585783094,0.2795913952198247,-0.09489383835278331,0.28019557010023377,26.06003284656016,0,-0.24750661753450606,-1.1730795257967819,0.08511953230550415,0.08736202998259007,-0.12680041913718104,0.27416211240672866,2020.0,0.0,30828082474.0,0.0,2024.0,0.0,60223870978.0,,0.0
00258689,(주)제이와이피엔터테인먼트,2020,CFS,223949702666.0,37702367193.0,186247335473.0,30828082474.0,,448282082.0,144399021991.0,44136482815.0,29636398233.0,22060358410.0,성공,확정,False,0.0,417899000.0,CFS,False,0.1376562777579446,0.1376562777579446,True,사용가능,오디오물·음반,29043036790.0,155435844908.0,2019.0,29134692496.0,102241863796.0,2017.0,0,0.0,0.21349232182418404,0.1376562777579446,1.397442503020512,0.013959952816558723,0.30565638330812867,0.03382920241827226,0.2024317131692102,26.134687321918552,0,0.13246773620825222,-0.3542049527780605,0.0,0.0,-0.21702434165628864,0.26355067152181316,2024.0,0.0,60223870978.0,,2025.0,0.0,66897868484.0,,
00258689,(주)제이와이피엔터테인먼트,2024,CFS,678782059891.0,195900558505.0,482881501386.0,60223870978.0,,14310042165.0,601787883332.0,128262269240.0,97714913917.0,89293013736.0,성공,확정,False,0.0,5701915000.0,CFS,False,0.0887234276457908,0.1376562777579446,True,사용가능,오디오물·음반,30828082474.0,144399021991.0,2020.0,29108181182.0,124821138131.0,2018.0,0,0.0,0.10007491451065845,0.08872342764579083,0.674452215892896,,0.21313534684319835,0.012407370021465216,0.40569075009647837,27.24356594080431,0,,,-0.0356761142948947,-0.005040100113681917,,0.13438731907431783,2025.0,0.0,66897868484.0,0.0,,,,,0.0
00258689,(주)제이와이피엔터테인먼트,2025,CFS,851090190178.0,226142470880.0,624947719298.0,66897868484.0,,20168943120.0,821854634614.0,155246094076.0,160563476080.0,124332829487.0,성공,확정,False,0.0,10111109000.0,CFS,False,0.0786025608754916,0.1376562777579446,True,사용가능,오디오물·음반,60223870978.0,601787883332.0,2024.0,29043036790.0,155435844908.0,2019.0,0,0.0,0.08139866305605234,0.07860256087549164,0.5380547419376047,0.15907757465862044,0.18889726666676807,0.042569691216183085,0.36185822253103744,27.46978394131191,0,-0.25486843615203003,,-0.2273711797621997,-0.06818573644197787,-0.11968189511783123,0.11418905756096853,,,,,,,,,
00259590,(주)바른손이앤에이,2015,CFS,47832856345.0,18304729087.0,29528127258.0,25319362246.0,,0.0,15698007210.0,3802762485.0,-451563807.0,-1780715989.0,성공,확정,False,466958000.0,316115000.0,,False,0.5293299246731404,0.0312821620806524,True,사용가능,영상·방송프로그램 제작/배급/상영,,,,,,,0,,1.6129029568715556,0.5293299246731404,,,0.24224491899695083,0.027787430723629308,0.6199082294337083,24.590978611546724,0,,,1.5169287954568444,0.46882805838846797,,0.18642159414442463,2016.0,7508011000.0,26189525699.0,1.0,2017.0,26483900000.0,8584008593.0,1.0,1.0
00259590,(주)바른손이앤에이,2016,CFS,68782256529.0,23545150925.0,45237105604.0,26189525699.0,,,41653823490.0,14976131492.0,33427710921.0,17305576270.0,성공,확정,False,7508011000.0,551699000.0,CFS,False,0.3807599084504877,0.0312821620806524,True,사용가능,영상·방송프로그램 제작/배급/상영,25319362246.0,15698007210.0,2015.0,,,,0,,0.6287424179748451,0.3807599084504877,1.513357618977458,0.02142150692863303,0.35953797844261237,0.23439380248018732,0.5204831434422733,24.954211649336177,1,-1.61907906584429,,0.5757052391547504,0.3558580766440154,-0.26223130320190624,0.3067067738054146,2017.0,26483900000.0,8584008593.0,1.0,2018.0,105315000.0,4635452145.0,0.0,1.0
00259590,(주)바른손이앤에이,2017,CFS,72073730490.0,34780043205.0,37293687285.0,8584008593.0,,,31430347233.0,-1266547960.0,-31397624662.0,14750954400.0,성공,확정,False,26483900000.0,259735000.0,CFS,False,0.1191003786628056,0.0312821620806524,True,사용가능,영상·방송프로그램 제작/배급/상영,26189525699.0,41653823490.0,2016.0,,,,0,,0.27311211452310336,0.11910037866280564,0.5819290305039516,0.014938659833593887,-0.04029697637798286,-0.6402968009044984,0.9325986711694496,25.000955466580063,1,-0.426795966163381,,0.22351292215122148,0.09967264058020428,-0.05399607036920203,0.023267245084059675,2018.0,105315000.0,4635452145.0,0.0,2019.0,5324610000.0,2138926275.0,1.0,1.0
00259590,(주)바른손이앤에이,2018,CFS,113995488141.0,23264354220.0,90731133921.0,4635452145.0,,,30044466559.0,-22979774381.0,80874968503.0,-32194212038.0,성공,확정,False,105315000.0,396661000.0,CFS,False,0.0406634702881086,0.0312821620806524,True,사용가능,영상·방송프로그램 제작/배급/상영,8584008593.0,31430347233.0,2017.0,25319362246.0,15698007210.0,2015.0,0,0.0,0.15428638534477232,0.04066347028810869,,0.06001167640065349,-0.7648587914141638,0.9918741731352186,0.256409825542976,25.459424706847162,0,-0.415896094227868,-1.730823880153734,0.0,-0.003859139812305998,-0.02825224496515758,-0.699073209279486,2019.0,5324610000.0,2138926275.0,1.0,2020.0,700000000.0,2011059702.0,1.0,1.0
00259590,(주)바른손이앤에이,2019,CFS,103169274032.0,32171069521.0,70998204511.0,2138926275.0,,,16975339380.0,-17734440678.0,-24053157866.0,-20902812548.0,성공,확정,False,5324610000.0,242833000.0,CFS,False,0.0207322024417518,0.0312821620806524,True,사용가능,영상·방송프로그램 제작/배급/상영,4635452145.0,30044466559.0,2018.0,26189525699.0,41653823490.0,2016.0,0,0.0,0.1260019742238579,0.020732202441751887,,0.0716915958763343,-1.0447178864002187,-0.030535693379240586,0.45312511411490164,25.359636913414768,1,-0.10357942718896701,-0.32586270369343384,0.020706865210012512,-0.020797003269921715,-0.11110317897827036,-0.9738012227660411,2020.0,700000000.0,2011059702.0,1.0,2021.0,457023000.0,4842098635.0,1.0,1.0
00259590,(주)바른손이앤에이,2020,CFS,104821778991.0,31962478744.0,72859300247.0,2011059702.0,,,15206735467.0,-2396482171.0,-7569432700.0,2248257441.0,성공,확정,False,700000000.0,126528000.0,CFS,False,0.0191855139395475,0.0312821620806524,True,사용가능,영상·방송프로그램 제작/배급/상영,2138926275.0,16975339380.0,2019.0,8584008593.0,31430347233.0,2017.0,0,0.0,0.13224795725316474,0.01918551393954752,0.8944970737450347,0.06097755544295421,-0.15759346746055947,-0.09366078533968544,0.43868769855933476,25.37552740204247,1,0.0444059305681493,-0.24954354986697547,-0.034565172574513414,-0.03083588312819541,-0.1900960302381807,-0.09259869373956346,2021.0,457023000.0,4842098635.0,1.0,2022.0,763430000.0,4006445512.0,1.0,1.0
00259590,(주)바른손이앤에이,2021,CFS,140862621665.0,31484769176.0,109377852489.0,4842098635.0,,488092523.0,10711420633.0,-1322252018.0,8534083816.0,-6927117085.0,성공,확정,False,457023000.0,10789000.0,CFS,False,0.0343746167561434,0.0312821620806524,True,사용가능,영상·방송프로그램 제작/배급/상영,2011059702.0,15206735467.0,2020.0,4635452145.0,30044466559.0,2018.0,0,0.0,0.4520500875562992,0.03437461675614342,,0.0031486212544515444,-0.12344319799433275,0.10976084867829511,0.28785323956846187,25.67105093793912,1,1.7033483061689578,0.6880606602890551,0.28551144570505393,-0.017513973421637734,-0.2020601047949283,-0.035722322020412464,2022.0,763430000.0,4006445512.0,1.0,2023.0,0.0,3641751218.0,0.0,1.0
00259590,(주)바른손이앤에이,2022,CFS,128074443885.0,42405037706.0,85669406179.0,4006445512.0,,0.0,26032765108.0,-4223014991.0,-13319475177.0,-5054464544.0,성공,확정,False,763430000.0,21999000.0,CFS,False,0.0312821620806524,0.0312821620806524,True,사용가능,영상·방송프로그램 제작/배급/상영,4842098635.0,10711420633.0,2021.0,2138926275.0,16975339380.0,2019.0,0,0.0,0.15390011377503648,0.03128216208065247,,0.004972343389948168,-0.16221922540614966,-0.0645328637180832,0.49498461116209624,25.575877524658015,1,-1.60295541654202,0.3395468662827271,-0.03244825655990846,-0.019665868198097125,-0.16511476757984667,-0.09025197343812406,2023.0,0.0,3641751218.0,0.0,2024.0,0.0,3220522257.0,0.0,0.0
00259590,(주)바른손이앤에이,2023,CFS,124862745913.0,53215504229.0,71647241684.0,3641751218.0,,0.0,23670251801.0,-4824155195.0,-13926418308.0,300216247.0,성공,확정,False,0.0,50456000.0,CFS,False,0.0291660350040471,0.0312821620806524,True,사용가능,영상·방송프로그램 제작/배급/상영,4006445512.0,26032765108.0,2022.0,2011059702.0,15206735467.0,2020.0,0,0.0,0.15385350559921573,0.029166035004047124,12.130426831962895,0.013194221273646552,-0.2038066698891726,-0.11393818429167513,0.7427432372582724,25.550480938273157,0,-0.00027536310037362677,0.25429815392407806,-0.050688337055566995,-0.05671708978979679,-0.11611096934906343,-0.1199980262366119,2024.0,0.0,3220522257.0,0.0,2025.0,0.0,2566782257.0,0.0,0.0
00259590,(주)바른손이앤에이,2024,CFS,111166407353.0,43744774776.0,67421632577.0,3220522257.0,,,9488644875.0,-266076028.0,-5175167552.0,-2313867925.0,성공,확정,False,0.0,72508000.0,CFS,False,0.0289702827831207,0.0312821620806524,True,사용가능,영상·방송프로그램 제작/배급/상영,3641751218.0,23670251801.0,2023.0,4842098635.0,10711420633.0,2021.0,0,0.0,0.3394080292208217,0.028970282783120714,,0.021132355119379734,-0.02804152031245663,-0.02573888726937242,0.6488240213708938,25.43429408097459,0,0.48346547421823854,-0.2207349684718638,0.050300549759033863,-0.09013913973727442,-0.1379531256419143,0.1282556207107771,2025.0,0.0,2566782257.0,0.0,,,,,0.0
00259590,(주)바른손이앤에이,2025,CFS,102888264494.0,44506483123.0,58381781371.0,2566782257.0,,,11603958770.0,-2276213982.0,-6893362078.0,-6428238433.0,성공,확정,False,0.0,72508000.0,CFS,False,0.0249472791636959,0.0312821620806524,True,사용가능,영상·방송프로그램 제작/배급/상영,3220522257.0,9488644875.0,2024.0,4006445512.0,26032765108.0,2022.0,0,0.0,0.2211988432461485,0.02494727916369591,,0.025057606636940136,-0.19615839965622353,-0.004520667612457629,0.7623351339722518,25.356909425605128,0,-0.4259230059049923,0.19491883259541198,-0.004446760603294908,-0.07318521820359851,-0.1076279987993836,-0.07875991538516097,,,,,,,,,
00260930,(주)에스엠엔터테인먼트,2015,CFS,459709219858.0,136211256332.0,323497963526.0,51079236655.0,,10006569143.0,325439247011.0,36422839744.0,18387798275.0,,성공,확정,False,1400000.0,13960705000.0,,False,0.1111120561618884,0.1322943008148663,True,사용가능,오디오물·음반,,,,,,,0,,0.15695475307338547,0.1111120561618884,,,0.11191901431227466,,0.42105753880905805,26.8538599958072,0,,,0.04721483531663295,0.026260556780634117,,0.056688298164465654,2016.0,0.0,37051350324.0,0.0,2017.0,0.0,113495243827.0,0.0,0.0
00260930,(주)에스엠엔터테인먼트,2016,CFS,525082697414.0,149536301555.0,375546395859.0,37051350324.0,,11209998424.0,349870229327.0,20705234399.0,4225515109.0,21151119745.0,성공,확정,False,0.0,13099051000.0,CFS,False,0.07056288563016,0.1322943008148663,True,사용가능,오디오물·음반,51079236655.0,325439247011.0,2015.0,,,,0,,0.10590026592222744,0.07056288563016001,1.7517441521155739,0.29726458086841695,0.05917975484461189,-0.032234169435324304,0.398183295603092,26.98682160601705,0,-0.34970070614787707,,0.011947352736825553,-0.002124982781410781,0.013611770737877671,0.017663331230152533,2017.0,0.0,113495243827.0,0.0,2018.0,799980000.0,186003342580.0,0.0,0.0
00260930,(주)에스엠엔터테인먼트,2017,CFS,797509023895.0,361878090412.0,435630933483.0,113495243827.0,,8628752355.0,365386504380.0,10941300582.0,-4709252451.0,,성공,확정,False,0.0,64360304000.0,CFS,False,0.1423121750681817,0.1322943008148663,True,사용가능,오디오물·음반,37051350324.0,349870229327.0,2016.0,,,,0,,0.3106169561997987,0.14231217506818178,,0.8550217208560144,0.029944457309843898,,0.8306987924816911,27.404758986770233,0,2.018839129874107,,0.22014082069066127,0.10431086541609638,0.6915863511294469,0.021298240648209572,2018.0,799980000.0,186003342580.0,0.0,2019.0,17011778000.0,199278124787.0,1.0,1.0
00260930,(주)에스엠엔터테인먼트,2018,CFS,1002473549711.0,426345966340.0,576127583371.0,186003342580.0,,11524908225.0,612227478805.0,47746036880.0,23420444781.0,120003666943.0,성공,확정,False,799980000.0,75275566000.0,CFS,False,0.1855443893094459,0.1322943008148663,True,사용가능,오디오물·음반,113495243827.0,365386504380.0,2017.0,51079236655.0,325439247011.0,2015.0,0,0.0,0.3038141034490282,0.18554438930944595,1.5499804907490775,0.5026772707214395,0.07798741241277664,-0.09634490824206153,0.7400200557060511,27.633491611450882,0,-0.036696633690081026,1.7602324487873635,0.16893174564435423,0.112297543398212,0.3731384235852429,0.05695801759358238,2019.0,17011778000.0,199278124787.0,1.0,2020.0,11968218000.0,177933814020.0,1.0,1.0
00260930,(주)에스엠엔터테인먼트,2019,CFS,1115620586546.0,482852438972.0,632768147574.0,199278124787.0,,14758462154.0,657825612024.0,40396706232.0,-16182525437.0,91946538513.0,성공,확정,False,17011778000.0,103203813000.0,CFS,False,0.1786253563175738,0.1322943008148663,True,사용가능,오디오물·음반,186003342580.0,612227478805.0,2018.0,37051350324.0,349870229327.0,2016.0,0,0.0,0.3029345789286927,0.17862535631757387,2.167326013679403,0.5357320387367253,0.061409445746126064,-0.0969227936934826,0.7630795589557265,27.740431945869393,1,-0.0031105556913902793,3.4982319513264493,0.20120508160920839,0.12624969570931824,0.39927139201376116,0.05598016293303005,2020.0,11968218000.0,177933814020.0,1.0,2021.0,10506961000.0,144813615831.0,1.0,1.0
00260930,(주)에스엠엔터테인먼트,2020,CFS,1068872535478.0,452733816018.0,616138719460.0,177933814020.0,,11416473404.0,579875790663.0,6495064093.0,-80341242406.0,45398545730.0,성공,확정,False,11968218000.0,166205811000.0,CFS,False,0.1664686930518127,0.1322943008148663,True,사용가능,오디오물·음반,199278124787.0,657825612024.0,2019.0,113495243827.0,365386504380.0,2017.0,0,0.0,0.30684815073338323,0.16646869305181272,3.9193725516722626,0.8812330358665503,0.011200785060493523,-0.1176377762197521,0.7347920228334095,27.69762550370405,1,0.011388031410808394,-0.0192557765065815,0.09335582890919919,0.028812415293868132,0.6502487413937029,-0.03090492672582197,2021.0,10506961000.0,144813615831.0,1.0,2022.0,221066000.0,145107007512.0,0.0,1.0
00260930,(주)에스엠엔터테인먼트,2021,CFS,1314942073873.0,526500165835.0,788441908038.0,144813615831.0,,14405560720.0,701563172148.0,67520136401.0,133225196705.0,122557828394.0,성공,확정,False,10506961000.0,174959850000.0,CFS,False,0.11012927391126,0.1322943008148663,True,사용가능,오디오물·음반,177933814020.0,579875790663.0,2020.0,186003342580.0,612227478805.0,2018.0,0,0.0,0.20641564663039422,0.11012927391126008,1.181594172552176,1.084190508229746,0.09624241847568948,0.008112424511279482,0.667772933512845,27.904813730301342,1,-0.39598851153350884,-0.3673652816137518,0.0,0.0,0.884530168026163,-0.04593154888323572,2022.0,221066000.0,145107007512.0,0.0,2023.0,58704825000.0,203862069622.0,1.0,1.0
00260930,(주)에스엠엔터테인먼트,2022,CFS,1463023492474.0,576891434654.0,886132057820.0,145107007512.0,,20444675058.0,850769309133.0,91007611263.0,82028551863.0,114937054179.0,성공,확정,False,221066000.0,183729158000.0,CFS,False,0.0991829647701837,0.1322943008148663,True,사용가능,오디오물·음반,144813615831.0,701563172148.0,2021.0,199278124787.0,657825612024.0,2019.0,0,0.0,0.17055975803814,0.09918296477018379,1.2624910960917277,1.267444556937457,0.10697096179426574,-0.02249348864545648,0.651021966266775,28.01152629557787,0,-0.21065070014950749,-0.5651419845305921,0.0,0.0,1.1559824168862507,0.0,2023.0,58704825000.0,203862069622.0,1.0,2024.0,85000000.0,140213032950.0,0.0,1.0
00260930,(주)에스엠엔터테인먼트,2023,CFS,1540973937398.0,631575864424.0,909398072974.0,203862069622.0,,25554890075.0,961069716545.0,113463014394.0,82683480181.0,112995229635.0,성공,확정,False,58704825000.0,194813220000.0,CFS,False,0.1322943008148663,0.1322943008148663,True,사용가능,오디오물·음반,145107007512.0,850769309133.0,2022.0,177933814020.0,579875790663.0,2020.0,0,0.0,0.2121199597828079,0.13229430081486632,1.8041652756538513,1.1165070647517232,0.1180590881605282,-0.019670514029057933,0.6944987934255904,28.0634357593383,1,0.2752606644927047,-0.5116531454524826,0.0,0.0,0.8980685520684784,0.0,2024.0,85000000.0,140213032950.0,0.0,2025.0,0.0,601394560770.0,0.0,0.0
00260930,(주)에스엠엔터테인먼트,2024,CFS,1419108143782.0,590028281693.0,829079862089.0,140213032950.0,,28073869505.0,989725343114.0,87296655446.0,818849820.0,135676129235.0,성공,확정,False,85000000.0,134166492000.0,CFS,False,0.0988036278731546,0.1322943008148663,True,사용가능,오디오물·음반,203862069622.0,961069716545.0,2023.0,144813615831.0,701563172148.0,2021.0,0,0.0,0.14166862950972225,0.09880362787315466,1.0334392183841108,0.7798674824018966,0.0882029100834542,-0.09502960010897975,0.7116664011188607,27.981049722465386,0,-0.34203256719926245,-0.44251200667587526,0.005917600704169107,0.005040100113681917,0.5772943566539043,0.009454882314573684,2025.0,0.0,601394560770.0,0.0,,,,,0.0
00260930,(주)에스엠엔터테인먼트,2025,CFS,2007711293863.0,648965438984.0,1358745854879.0,601394560770.0,,23905997449.0,1174934814159.0,183033876467.0,359364113602.0,194860708063.0,성공,확정,False,0.0,184416197000.0,CFS,False,0.2995423508391328,0.1322943008148663,True,사용가능,오디오물·음반,140213032950.0,989725343114.0,2024.0,145107007512.0,850769309133.0,2022.0,0,0.0,0.5118535543612,0.2995423508391328,3.08627925428437,0.49734171699872814,0.15578215426190498,0.08193578730260667,0.4776209153858226,28.328016529464318,0,3.102016600981273,2.763463805311349,0.2030837115429479,0.15275405352166327,0.21858224722227648,0.08107394515610544,,,,,,,,,
00265324,(주)씨제이이엔엠,2015,CFS,2988232404363.0,1638102960054.0,1350129444309.0,261194668095.0,787047335059.0,61572877092.0,2308605389638.0,209654718318.0,112018538766.0,440437886693.0,성공,확정,False,3352408000.0,116847837000.0,,False,0.0874077490471089,0.2678490478109289,True,사용가능,텔레비전 방송,,,,,,,0,,0.11313959036366823,0.08740774904710892,0.5930340599355873,,0.0908144454912127,-0.10990421877745783,1.213293263811742,28.725703159412422,0,,,0.0,-0.003036320895433889,,0.0020532548957316737,2016.0,0.0,225566535141.0,0.0,2017.0,0.0,950308850066.0,0.0,0.0
00265324,(주)씨제이이엔엠,2016,CFS,2753593503931.0,1390704879495.0,1362888624436.0,225566535141.0,708344578781.0,62168236753.0,2208596188143.0,178880156479.0,32583105673.0,416058713234.0,성공,확정,False,0.0,98273988000.0,CFS,False,0.0819171511041784,0.2678490478109289,True,사용가능,텔레비전 방송,261194668095.0,2308605389638.0,2015.0,,,,0,,0.10213118013694374,0.08191715110417848,0.5421507300921173,0.4037872671308732,0.0809926945628768,-0.13926369560850374,1.020409778583713,28.643927903282297,0,-0.09308433836564815,,0.0,-0.0012632690988363116,0.14585123708338538,0.04198203935118382,2017.0,0.0,950308850066.0,0.0,2018.0,42029594000.0,1826952100677.0,0.0,0.0
00265324,(주)씨제이이엔엠,2017,CFS,2801818454439.0,1317714354251.0,1484104100188.0,950308850066.0,,76441756514.0,2260006796348.0,224481550757.0,143441965513.0,,성공,확정,False,0.0,78885070000.0,CFS,False,0.3391757408694338,0.2678490478109289,True,사용가능,텔레비전 방송,225566535141.0,2208596188143.0,2016.0,,,,0,,0.4204893771123287,0.33917574086943386,,0.13417249989651436,0.09932782110201846,,0.8878853943494109,28.66128977032354,0,3.189709361753135,,0.26527949737703654,0.24613273875968533,-0.05329020545646884,0.03426370138942486,2018.0,42029594000.0,1826952100677.0,0.0,2019.0,158516031000.0,1037887243746.0,1.0,1.0
00265324,(주)씨제이이엔엠,2018,CFS,6754948264541.0,3329299954479.0,3425648310062.0,1826952100677.0,,94249010732.0,3426817049096.0,251016488622.0,184218974433.0,,성공,확정,False,42029594000.0,346172667000.0,CFS,False,0.2704613017197019,0.2678490478109289,True,사용가능,텔레비전 방송,950308850066.0,2260006796348.0,2017.0,261194668095.0,2308605389638.0,2015.0,0,0.0,0.5331338307538049,0.2704613017197019,,0.24929070270288323,0.07325062442076345,,0.9718744170847894,29.54129642847215,0,0.4061962952338135,5.510232785332249,0.4281112225497229,0.19721445580846797,0.013624304576741436,0.0077618938964112705,2019.0,158516031000.0,1037887243746.0,1.0,2020.0,53845675000.0,1072075322205.0,1.0,1.0
00265324,(주)씨제이이엔엠,2019,CFS,5434907587861.0,2283014093463.0,3151893494398.0,1037887243746.0,,120547198705.0,3789723949697.0,269385174265.0,58615849418.0,743378557941.0,성공,확정,False,158516031000.0,542234473000.0,CFS,False,0.190966861343539,0.2678490478109289,True,사용가능,텔레비전 방송,1826952100677.0,3426817049096.0,2018.0,225566535141.0,2208596188143.0,2016.0,0,0.0,0.27386882462216866,0.19096686134353907,1.396175922292844,0.378544419292182,0.0710830598325079,-0.1259934410020944,0.7243309767670456,29.323863633203715,1,-0.5378043587958917,2.8853493890987485,0.19619930942742878,0.1422853286727065,0.14940698465016167,0.022391927578215988,2020.0,53845675000.0,1072075322205.0,1.0,2021.0,49602756000.0,1321883482916.0,0.0,1.0
00265324,(주)씨제이이엔엠,2020,CFS,6279917456928.0,2494738813674.0,3785178643254.0,1072075322205.0,,58602426164.0,3391184002869.0,272067865192.0,65629506717.0,566412764825.0,성공,확정,False,53845675000.0,433189333000.0,CFS,False,0.1707148747667514,0.2678490478109289,True,사용가능,텔레비전 방송,1037887243746.0,3789723949697.0,2019.0,950308850066.0,2260006796348.0,2017.0,0,0.0,0.3161359930036252,0.17071487476675148,1.8927456949813455,0.41061328763882915,0.08022798673319581,-0.07974360515766593,0.6590808648147055,29.468377952521003,1,0.13810338851880544,-0.3723858057410512,0.25993965399302116,0.13354594075834503,0.20566012092241567,-1.69928606401637e-05,2021.0,49602756000.0,1321883482916.0,0.0,2022.0,117879852000.0,2768359639821.0,0.0,0.0
00265324,(주)씨제이이엔엠,2021,CFS,7940624818521.0,3737319022978.0,4203305795543.0,1321883482916.0,,85414660028.0,3552396542302.0,296876105378.0,227562448542.0,782218621248.0,성공,확정,False,49602756000.0,452068575000.0,CFS,False,0.1664709658404703,0.2678490478109289,True,사용가능,텔레비전 방송,1072075322205.0,3391184002869.0,2020.0,1826952100677.0,3426817049096.0,2018.0,0,0.0,0.3721103393652675,0.1664709658404703,1.6899156412397665,0.37767448130933956,0.08357065486434134,-0.06985044444012767,0.8891380272500964,29.703013080600442,0,0.18547491053496157,-0.31310032366260027,0.3140836229605405,0.12435292653179321,0.27277397762242783,0.0,2022.0,117879852000.0,2768359639821.0,0.0,2023.0,186542009000.0,2856928686941.0,1.0,1.0
00265324,(주)씨제이이엔엠,2022,CFS,10332246645583.0,5987918870682.0,4344327774901.0,2768359639821.0,,97176006281.0,4792237788876.0,137375904912.0,-176815032777.0,1650761469423.0,성공,확정,False,117879852000.0,1219841378000.0,CFS,False,0.2679339484219982,0.2678490478109289,True,사용가능,텔레비전 방송,1321883482916.0,3552396542302.0,2021.0,1037887243746.0,3789723949697.0,2019.0,0,0.0,0.5776757668926749,0.26793394842199825,1.6770197821425044,0.5964639956090136,0.028666337307152064,-0.17688084352702543,1.3783303610921611,29.966290862884858,0,0.7452384590736978,1.4027680926271144,0.531391475958733,0.22934592060993894,0.487942978142396,-0.017401249056556486,2023.0,186542009000.0,2856928686941.0,1.0,2024.0,57801336000.0,2663714667920.0,0.0,1.0
00265324,(주)씨제이이엔엠,2023,CFS,9949859715419.0,5772095217523.0,4177764497896.0,2856928686941.0,,115975579202.0,4368360656512.0,-14600377588.0,-396774722680.0,1296047106262.0,성공,확정,False,186542009000.0,899110917000.0,CFS,False,0.2871325595187742,0.2678490478109289,True,사용가능,텔레비전 방송,2768359639821.0,4792237788876.0,2022.0,1072075322205.0,3391184002869.0,2020.0,0,0.0,0.6540047655364996,0.2871325595187742,2.2043401610461704,0.3196674960543904,-0.003342301319886428,-0.17013524585866116,1.3816229278672685,29.928579568046793,1,0.12044410337097713,1.3767061160973033,0.607621682070395,0.25189863634144927,0.07389750657350819,-0.026959911897443012,2024.0,57801336000.0,2663714667920.0,0.0,2025.0,52696484000.0,2321385044592.0,0.0,0.0
00265324,(주)씨제이이엔엠,2024,CFS,9316636930911.0,5638566211854.0,3678070719057.0,2663714667920.0,,136995831794.0,5231360073502.0,104478244497.0,-580847429608.0,1402576859379.0,성공,확정,False,57801336000.0,1520744421000.0,CFS,False,0.2859094636480093,0.2678490478109289,True,사용가능,텔레비전 방송,2856928686941.0,4368360656512.0,2023.0,1321883482916.0,3552396542302.0,2021.0,0,0.0,0.5091820540918807,0.28590946364800934,1.8991577182439592,0.550930144640104,0.01997152614789517,-0.21289058527185267,1.533022783558561,29.862822835183216,0,-0.265186790923678,0.5424619528836543,0.4589942000836378,0.24907616770252639,0.12311870451710144,0.021023213839325743,2025.0,52696484000.0,2321385044592.0,0.0,,,,,0.0
00265324,(주)씨제이이엔엠,2025,CFS,8666766089199.0,5220924631396.0,3445841457803.0,2321385044592.0,,142889383631.0,5134511101925.0,132887741945.0,17013682266.0,1166374650640.0,성공,확정,False,52696484000.0,1171757818000.0,CFS,False,0.2678490478109289,0.2678490478109289,True,사용가능,텔레비전 방송,2663714667920.0,5231360073502.0,2024.0,2768359639821.0,4792237788876.0,2022.0,0,0.0,0.45211413482418616,0.2678490478109289,1.9902567698279756,0.4701040643415934,0.02588128437295199,-0.1326170519135617,1.5151377958998606,29.790516837046773,0,-0.11000272235334523,-0.23288072277818764,0.4143123989026177,0.23005221003922194,0.13601698387618633,0.007882259101973398,,,,,,,,,
00301112,(주)삼화네트웍스,2015,CFS,35922983576.0,3723185080.0,32199798496.0,4225276600.0,,,19754541648.0,-2553615680.0,-2133301766.0,-297240054.0,성공,확정,False,14507920.0,,,False,0.1176204251259043,0.0116963864724827,True,사용가능,영상·방송프로그램 제작/배급/상영,,,,,,,0,,0.21388887048299488,0.11762042512590436,,,-0.1292672705599593,-0.05111105841516642,0.11562758942303662,24.30464313862363,0,,,0.11791470906828383,0.05711855884123186,,-0.1850905954124855,2016.0,0.0,1118531960.0,0.0,2017.0,0.0,635708031.0,0.0,0.0
00301112,(주)삼화네트웍스,2016,CFS,44917657813.0,5653568354.0,39264089459.0,1118531960.0,,,45701998356.0,7017526329.0,7669221308.0,14257192617.0,성공,확정,False,0.0,,CFS,False,0.0249018318064722,0.0116963864724827,True,사용가능,영상·방송프로그램 제작/배급/상영,4225276600.0,19754541648.0,2015.0,,,,0,,0.024474465017636438,0.024901831806472246,0.07845387167360594,,0.15354966044014795,-0.14666773891966645,0.14398827101042339,24.52809682416161,0,-2.048769268071238,,-0.028562713802458246,0.0,,0.10071845580295016,2017.0,0.0,635708031.0,0.0,2018.0,0.0,4512199862.0,0.0,0.0
