corp_code,기업명,사업연도,재무제표,자산총계,부채총계,자본총계,무형자산,영업권,재고자산,매출액,영업이익,당기순이익,영업활동현금흐름,대사,신뢰도,합산표시,손상액,상각액,직전재무제표,기준전환,무형비중,무형비중_중앙값,적용대상,상태,전기무형,전기매출,전기영업이익,전기자산,전기연도,무형증가율,매출성장률,증가괴리,유효상각률,유효상각률변화,무형_매출배수,발생액괴리,영업이익률,영업이익률변화,부채비율,당기손상비율,당기손상여부,자산로그,차기연도,차기손상액,차기무형,차기자산,y_main,y_alt
00154426,(주)아이에이치큐,2017,CFS,255079897921.0,27355057312.0,227724840609.0,110401192385.0,,427592852.0,126795065081.0,15347228811.0,2637301016.0,61792005429.0,성공,확정,False,4177038000.0,46202917000.0,CFS,False,0.43281024214300107,0.1175830382965959,True,사용가능,113268537687.0,109404922575.0,11222960068.0,256634714001.0,2016.0,-0.02531457861602719,0.15895210285513975,-0.18426668147116693,0.4131351791333332,0.08314915188068722,0.8707057511621042,-0.2319065708240193,0.12103963826349069,0.018457781763328546,0.12012329106848825,0.03783508048928941,0,26.264842658209147,2018.0,23275780000.0,97044562059.0,231274871519.0,1.0,1.0
00154426,(주)아이에이치큐,2018,CFS,231274871519.0,26694979344.0,204579892175.0,97044562059.0,,400524997.0,109447250511.0,9928069296.0,-9896706726.0,40524687497.0,성공,확정,False,23275780000.0,38294333000.0,CFS,False,0.41960703046386716,0.1175830382965959,True,사용가능,110401192385.0,126795065081.0,15347228811.0,255079897921.0,2017.0,-0.12098266366020463,-0.1368177425431957,0.01583507888299107,0.36919852230899775,-0.04393665682433545,0.8866788485403435,-0.21801501344194982,0.09071099776053469,-0.030328640502956,0.13048681891554037,0.23984630881067884,1,26.166872760070184,2019.0,60386607000.0,39773837867.0,165807958847.0,1.0,1.0
00154426,(주)아이에이치큐,2019,CFS,165807958847.0,28956887269.0,136851071578.0,39773837867.0,,350179997.0,99287415456.0,-7041132245.0,-66279161242.0,40622829480.0,성공,확정,False,60386607000.0,45259545000.0,CFS,False,0.23987894274545335,0.1175830382965959,True,사용가능,97044562059.0,109447250511.0,9928069296.0,231274871519.0,2018.0,-0.5901487211326816,-0.09282860014814977,-0.4973201209845318,0.6616002675733558,0.292401745264358,0.40059294205947066,-0.6447337719213121,-0.07091666363417762,-0.1616276613947123,0.21159415805155501,1.5182494382847131,1,25.834096081191532,2020.0,3127810000.0,17204733362.0,146319857109.0,1.0,1.0
00154426,(주)아이에이치큐,2020,CFS,146319857109.0,27655370330.0,118664486779.0,17204733362.0,,63450088.0,81049278892.0,-16226862450.0,-18248434484.0,39922694990.0,성공,확정,False,3127810000.0,41597850000.0,CFS,False,0.11758303829659598,0.1175830382965959,True,사용가능,39773837867.0,99287415456.0,-7041132245.0,165807958847.0,2019.0,-0.5674359256069021,-0.18369031442944925,-0.38374561117745287,1.4601226075963176,0.7985223400229619,0.21227497143960647,-0.39756141526755184,-0.20020983125121522,-0.1292931676170376,0.23305515475329353,0.1817993882374473,1,25.70906086446348,2021.0,6960762000.0,12628529706.0,238568445822.0,1.0,1.0
00154426,(주)아이에이치큐,2021,CFS,238568445822.0,120389630160.0,118178815662.0,12628529706.0,,308349064.0,60007423253.0,-11640188629.0,-10099947227.0,15808633145.0,성공,확정,False,6960762000.0,22938892000.0,CFS,False,0.05293461866881743,0.1175830382965959,True,사용가능,17204733362.0,81049278892.0,-16226862450.0,146319857109.0,2020.0,-0.26598515418480334,-0.2596180487557298,-0.0063671054290735385,1.5378064375804001,0.07768382998408252,0.21044945810714596,-0.10860019766122313,-0.19397914454555526,0.00623068670565996,1.0187073671843445,0.551193382131638,1,26.197922090681224,2022.0,260660000.0,11471168021.0,246320129412.0,0.0,0.0
00154426,(주)아이에이치큐,2022,CFS,246320129412.0,158843224641.0,87476904771.0,11471168021.0,,0.0,46794198791.0,-32175585561.0,-112100061572.0,5893956354.0,성공,확정,False,260660000.0,28774773000.0,CFS,False,0.046570160743189176,0.1175830382965959,True,사용가능,12628529706.0,60007423253.0,-11640188629.0,238568445822.0,2021.0,-0.09164659005791628,-0.22019316520709661,0.12854657514918033,2.3879779178941565,0.8501714803137563,0.24514081483122363,-0.4790271026881479,-0.6875977448552528,-0.49361860030969756,1.8158304189754446,0.02272305658175487,0,26.229897865944135,2024.0,0.0,9209677707.0,140860365620.0,,
00154426,(주)아이에이치큐,2024,CFS,140860365620.0,41043210081.0,99817155539.0,9209677707.0,,2750292.0,32431991390.0,-7164297756.0,-24115620695.0,-4638533894.0,성공,확정,False,0.0,10986437000.0,CFS,False,0.0653816115446201,0.1175830382965959,True,사용가능,11471168021.0,46794198791.0,-32175585561.0,246320129412.0,2022.0,,,,,,0.2839689242714738,-0.13827230048190756,-0.22090218481647172,,0.41118392784658975,0.0,0,25.67103492188717,2025.0,99867000.0,7653455166.0,144522895864.0,0.0,0.0
00154426,(주)아이에이치큐,2025,CFS,144522895864.0,46779886283.0,97743009581.0,7653455166.0,,0.0,27725711733.0,-7214692951.0,-12659814270.0,13452074953.0,성공,확정,False,99867000.0,12933083000.0,CFS,False,0.052956696724386916,0.1175830382965959,True,사용가능,9209677707.0,32431991390.0,-7164297756.0,140860365620.0,2024.0,-0.168976873079626,-0.145112262778015,-0.023864610301610995,1.5338885244399034,,0.27604179253189814,-0.18067648774192846,-0.2602166905750827,-0.03931450575861095,0.4786008378863486,0.01304861632216165,0,25.696703780833012,,,,,,
00173449,(주)빌리언스,2015,CFS,26183118478.0,2400597192.0,23782521286.0,456134453.0,,5958398535.0,17443491794.0,-1538364115.0,-1574175626.0,1420503048.0,성공,확정,False,0.0,20124024.0,,False,0.01742093682932614,0.0185703079073872,True,사용가능,,,,,,,,,,,0.026149262910588555,-0.11437440794213405,-0.08819129410369246,,0.10093955822140498,0.0,0,23.988380707141044,2016.0,0.0,433373433.0,24929728205.0,0.0,0.0
00173449,(주)빌리언스,2016,CFS,24929728205.0,2437542131.0,22492186074.0,433373433.0,,5087950521.0,15334874723.0,-1058903053.0,-1062789840.0,1441728915.0,성공,확정,False,0.0,18635740.0,CFS,False,0.017383800955883707,0.0185703079073872,True,사용가능,456134453.0,17443491794.0,-1538364115.0,26183118478.0,2015.0,-0.04989980443332133,-0.12088273929909471,0.07098293486577338,0.04190123616284611,,0.028260643847973874,-0.10046313920493061,-0.06905195328474416,0.019139340818948303,0.10837284214973189,0.0,0,23.939326832095933,2017.0,0.0,416831843.0,23176321502.0,0.0,0.0
00173449,(주)빌리언스,2017,CFS,23176321502.0,2207108008.0,20969213494.0,416831843.0,,5814755518.0,14931003116.0,-1542153187.0,-1421184390.0,-1520608371.0,성공,확정,False,0.0,19584321.0,CFS,False,0.017985245974605137,0.0185703079073872,True,사용가능,433373433.0,15334874723.0,-1058903053.0,24929728205.0,2016.0,-0.03816936789477817,-0.026336805112222632,-0.011832562782555539,0.04606962942441209,0.004168393261565977,0.02791720286718879,0.004289894795920061,-0.10328530340653637,-0.03423335012179221,0.10525468724096534,0.0,0,23.866396969512618,2018.0,9554400.0,392233234.0,51234898524.0,0.0,0.0
00173449,(주)빌리언스,2018,CFS,51234898524.0,22166535464.0,29068363060.0,392233234.0,,4765560309.0,15350181101.0,-751234908.0,-7181196723.0,552640020.0,성공,확정,False,9554400.0,17106865.0,CFS,False,0.0076555872130061094,0.0185703079073872,True,사용가능,416831843.0,14931003116.0,-1542153187.0,23176321502.0,2017.0,-0.059013267371706056,0.028074335109528618,-0.08708760248123468,0.04228798272552308,-0.003781646698889009,0.025552352211300467,-0.15094861053305753,-0.04893980748872469,0.05434549591781168,0.7625656600698864,0.02435897616977556,0,24.659686748596933,2019.0,0.0,23158749970.0,140121717783.0,0.0,0.0
00173449,(주)빌리언스,2019,CFS,140121717783.0,48679727378.0,91441990405.0,23158749970.0,,14123330326.0,37484494399.0,-3673856309.0,-3604285217.0,-6757559567.0,성공,확정,False,0.0,171925000.0,CFS,False,0.16527594962734385,0.0185703079073872,True,사용가능,392233234.0,15350181101.0,-751234908.0,51234898524.0,2018.0,58.04331393295449,1.4419577953095317,56.601356137644956,0.014600239702162373,-0.02768774302336071,0.6178221246227567,0.02250382310387694,-0.09801002702328059,-0.0490702195345559,0.5323563842212496,0.0,0,25.66577729457109,2020.0,3505900000.0,468746240.0,65465890844.0,1.0,1.0
00173449,(주)빌리언스,2020,CFS,65465890844.0,19405815294.0,46060075550.0,468746240.0,,5857260094.0,13049479934.0,-834589325.0,-26666898696.0,-4763846643.0,성공,확정,False,3505900000.0,23460000.0,CFS,False,0.007160159801643652,0.0185703079073872,True,사용가능,23158749970.0,37484494399.0,-3673856309.0,140121717783.0,2019.0,-0.979759432585644,-0.6518699226646597,-0.3278895099209843,0.0019858219247176,-0.012614417777444773,0.03592068361120636,-0.3345719697787849,-0.06395575373279853,0.03405427329048205,0.4213153161881863,7.4793133273986365,1,24.904795093476718,2021.0,17492327000.0,6236625892.0,177917791160.0,1.0,1.0
00173449,(주)빌리언스,2021,CFS,177917791160.0,75368430884.0,102549360276.0,6236625892.0,,20043525676.0,25763954047.0,-5557326867.0,-31762640787.0,-2014361974.0,성공,확정,False,17492327000.0,710979000.0,CFS,False,0.0350534134407697,0.0185703079073872,True,사용가능,468746240.0,13049479934.0,-834589325.0,65465890844.0,2020.0,12.304908626040392,0.9743280327879463,11.330580593252446,0.21206250331939072,0.21007668139467311,0.24206788603266444,-0.16720238385967606,-0.2157016293718745,-0.151745875639076,0.7349478405438551,2.8047741363544336,1,25.9045874331384,2022.0,2729050000.0,3200554212.0,172347934561.0,1.0,1.0
