corp_code,기업명,사업연도,재무제표,자산총계,부채총계,자본총계,무형자산,영업권,재고자산,매출액,영업이익,당기순이익,영업활동현금흐름,대사,신뢰도,합산표시,손상액,상각액,직전재무제표,기준전환,무형비중,무형비중_중앙값,적용대상,상태
00260930,(주)에스엠엔터테인먼트,2023,CFS,1540973937398.0,631575864424.0,909398072974.0,203862069622.0,,25554890075.0,961069716545.0,113463014394.0,82683480181.0,112995229635.0,성공,확정,False,58704825000.0,194813220000.0,CFS,False,0.13229430081486632,0.13229430081486632,True,사용가능
00260930,(주)에스엠엔터테인먼트,2024,CFS,1419108143782.0,590028281693.0,829079862089.0,140213032950.0,,28073869505.0,989725343114.0,87296655446.0,818849820.0,135676129235.0,성공,확정,False,85000000.0,134166492000.0,CFS,False,0.09880362787315466,0.13229430081486632,True,사용가능
00260930,(주)에스엠엔터테인먼트,2025,CFS,2007711293863.0,648965438984.0,1358745854879.0,601394560770.0,,23905997449.0,1174934814159.0,183033876467.0,359364113602.0,194860708063.0,성공,확정,False,0.0,184416197000.0,CFS,False,0.2995423508391328,0.13229430081486632,True,사용가능
00263371,(주)한국경제티브이,2015,CFS,95778809330.0,22574377322.0,73204432008.0,681505765.0,,0.0,72163979576.0,11465842504.0,9098198764.0,22955871441.0,성공,보통,False,549374000.0,2804427000.0,,False,0.0071154127908597585,0.006473851104178156,True,사용가능
00263371,(주)한국경제티브이,2016,CFS,98592808053.0,15346247573.0,83246560480.0,533480572.0,,0.0,75275381554.0,14378500726.0,12044171655.0,5074815659.0,성공,보통,False,549373000.0,3074165000.0,CFS,False,0.005410948146574949,0.006473851104178156,True,사용가능
00263371,(주)한국경제티브이,2017,CFS,119234461031.0,24677080120.0,94557380911.0,759784107.0,,,64845018824.0,9084330970.0,12245520978.0,10383544137.0,실패,,,,,CFS,False,0.006372185527827079,0.006473851104178156,True,주석대사실패
00263371,(주)한국경제티브이,2018,CFS,128495831606.0,19550971938.0,108944859668.0,1350750328.0,,,84503885683.0,15546639950.0,14411719937.0,16717208553.0,성공,보통,False,549373000.0,3473607000.0,CFS,False,0.01051201670215836,0.006473851104178156,True,사용가능
00263371,(주)한국경제티브이,2019,CFS,146441416640.0,24541672462.0,121899744178.0,1160259457.0,,,77771129695.0,13691975708.0,15014544527.0,13142386257.0,성공,보통,False,549373000.0,3777141000.0,CFS,False,0.007923028086052254,0.006473851104178156,True,사용가능
00263371,(주)한국경제티브이,2020,CFS,174472969151.0,36264323657.0,138208645494.0,1445321517.0,,,94875092110.0,18182632881.0,19029711778.0,28496933351.0,성공,보통,False,563270000.0,4085440000.0,CFS,False,0.00828392801494154,0.006473851104178156,True,사용가능
00263371,(주)한국경제티브이,2021,CFS,190799496775.0,35804877831.0,154994618944.0,1323901562.0,,,119420811691.0,26534790009.0,25364748686.0,22274581443.0,성공,보통,False,563270000.0,4395222000.0,CFS,False,0.0069387057323385334,0.006473851104178156,True,사용가능
00263371,(주)한국경제티브이,2022,CFS,194850624388.0,26813424393.0,168037199995.0,918888155.0,,,88585591308.0,8435826362.0,13807948422.0,-279488390.0,성공,보통,False,563270000.0,4786693000.0,CFS,False,0.0047158594327634615,0.006473851104178156,True,사용가능
00263371,(주)한국경제티브이,2023,CFS,201266381284.0,26131260503.0,175135120781.0,737218198.0,,,82309037647.0,4663688185.0,10713481063.0,11110640122.0,성공,보통,False,563270000.0,5199402000.0,CFS,False,0.0036628978635022858,0.006473851104178156,True,사용가능
00263371,(주)한국경제티브이,2024,CFS,171752395663.0,20498131641.0,151254264022.0,634417838.0,,,79506478767.0,1130184199.0,8451296388.0,6679226526.0,성공,보통,False,563270000.0,5443665000.0,CFS,False,0.003693793239686789,0.006473851104178156,True,사용가능
00263371,(주)한국경제티브이,2025,CFS,167245064889.0,19434898396.0,147810166493.0,1082719648.0,,,75910005501.0,-2375020915.0,2790796028.0,4629520514.0,성공,보통,False,563270000.0,5546262000.0,CFS,False,0.006473851104178156,0.006473851104178156,True,사용가능
00265324,(주)씨제이이엔엠,2015,CFS,2988232404363.0,1638102960054.0,1350129444309.0,261194668095.0,787047335059.0,61572877092.0,2308605389638.0,209654718318.0,112018538766.0,440437886693.0,성공,확정,False,3352408000.0,116847837000.0,,False,0.08740774904710892,0.2678490478109289,True,사용가능
00265324,(주)씨제이이엔엠,2016,CFS,2753593503931.0,1390704879495.0,1362888624436.0,225566535141.0,708344578781.0,62168236753.0,2208596188143.0,178880156479.0,32583105673.0,416058713234.0,성공,확정,False,0.0,98273988000.0,CFS,False,0.08191715110417848,0.2678490478109289,True,사용가능
00265324,(주)씨제이이엔엠,2017,CFS,2801818454439.0,1317714354251.0,1484104100188.0,950308850066.0,,76441756514.0,2260006796348.0,224481550757.0,143441965513.0,,성공,확정,False,0.0,78885070000.0,CFS,False,0.33917574086943386,0.2678490478109289,True,사용가능
00265324,(주)씨제이이엔엠,2018,CFS,6754948264541.0,3329299954479.0,3425648310062.0,1826952100677.0,,94249010732.0,3426817049096.0,251016488622.0,184218974433.0,,성공,확정,False,42029594000.0,346172667000.0,CFS,False,0.2704613017197019,0.2678490478109289,True,사용가능
00265324,(주)씨제이이엔엠,2019,CFS,5434907587861.0,2283014093463.0,3151893494398.0,1037887243746.0,,120547198705.0,3789723949697.0,269385174265.0,58615849418.0,743378557941.0,성공,확정,False,158516031000.0,542234473000.0,CFS,False,0.19096686134353907,0.2678490478109289,True,사용가능
00265324,(주)씨제이이엔엠,2020,CFS,6279917456928.0,2494738813674.0,3785178643254.0,1072075322205.0,,58602426164.0,3391184002869.0,272067865192.0,65629506717.0,566412764825.0,성공,확정,False,53845675000.0,433189333000.0,CFS,False,0.17071487476675148,0.2678490478109289,True,사용가능
00265324,(주)씨제이이엔엠,2021,CFS,7940624818521.0,3737319022978.0,4203305795543.0,1321883482916.0,,85414660028.0,3552396542302.0,296876105378.0,227562448542.0,782218621248.0,성공,확정,False,49602756000.0,452068575000.0,CFS,False,0.1664709658404703,0.2678490478109289,True,사용가능
00265324,(주)씨제이이엔엠,2022,CFS,10332246645583.0,5987918870682.0,4344327774901.0,2768359639821.0,,97176006281.0,4792237788876.0,137375904912.0,-176815032777.0,1650761469423.0,성공,확정,False,117879852000.0,1219841378000.0,CFS,False,0.26793394842199825,0.2678490478109289,True,사용가능
00265324,(주)씨제이이엔엠,2023,CFS,9949859715419.0,5772095217523.0,4177764497896.0,2856928686941.0,,115975579202.0,4368360656512.0,-14600377588.0,-396774722680.0,1296047106262.0,성공,확정,False,186542009000.0,899110917000.0,CFS,False,0.2871325595187742,0.2678490478109289,True,사용가능
00265324,(주)씨제이이엔엠,2024,CFS,9316636930911.0,5638566211854.0,3678070719057.0,2663714667920.0,,136995831794.0,5231360073502.0,104478244497.0,-580847429608.0,1402576859379.0,성공,확정,False,57801336000.0,1520744421000.0,CFS,False,0.28590946364800934,0.2678490478109289,True,사용가능
00265324,(주)씨제이이엔엠,2025,CFS,8666766089199.0,5220924631396.0,3445841457803.0,2321385044592.0,,142889383631.0,5134511101925.0,132887741945.0,17013682266.0,1166374650640.0,성공,확정,False,52696484000.0,1171757818000.0,CFS,False,0.2678490478109289,0.2678490478109289,True,사용가능
00280688,스튜디오에스(주),2015,CFS,223891016059.0,67539172043.0,156351844016.0,1995031622.0,,,215442747461.0,11282616631.0,6073138665.0,-8050437522.0,성공,보통,False,0.0,,,False,0.008910726554004593,0.004817529978715536,False,적용대상아님
00280688,스튜디오에스(주),2016,CFS,239635540799.0,83750477208.0,155885063591.0,1504131387.0,,,257673244164.0,14307966209.0,3120400262.0,24799324128.0,성공,보통,False,0.0,,CFS,False,0.006276745853243972,0.004817529978715536,False,적용대상아님
00280688,스튜디오에스(주),2017,CFS,211510720726.0,63133700478.0,148377020248.0,1224023957.0,,,197964757625.0,134745482.0,-6068056236.0,,성공,보통,False,0.0,,CFS,False,0.005787053974373492,0.004817529978715536,False,적용대상아님
00280688,스튜디오에스(주),2018,CFS,212504968804.0,56408949226.0,156096019578.0,1338439630.0,,,159763050612.0,3223754129.0,8253857881.0,4109311626.0,성공,보통,False,0.0,,CFS,False,0.00629839216246508,0.004817529978715536,False,적용대상아님
00280688,스튜디오에스(주),2019,CFS,197100484106.0,41843188279.0,155257295827.0,949537491.0,,,162067187046.0,1924267179.0,554786328.0,-32141012929.0,성공,보통,False,0.0,,CFS,False,0.004817529978715536,0.004817529978715536,False,적용대상아님
00280688,스튜디오에스(주),2020,CFS,195284638326.0,42839759959.0,152444878367.0,884714095.0,,,153707357447.0,7236537047.0,7846001876.0,-1790529624.0,성공,보통,False,0.0,,CFS,False,0.004530382433476899,0.004817529978715536,False,적용대상아님
00280688,스튜디오에스(주),2021,CFS,219553306990.0,52266228187.0,167287078803.0,841283523.0,,,180350966371.0,11070548397.0,14858477937.0,33249992827.0,성공,보통,False,0.0,,CFS,False,0.0038317961798604015,0.004817529978715536,False,적용대상아님
00280688,스튜디오에스(주),2022,CFS,248375921541.0,72765479775.0,175610441766.0,825537100.0,,,197640357676.0,12086916454.0,9622516573.0,-26109297950.0,성공,보통,False,0.0,,CFS,False,0.0033237404611450093,0.004817529978715536,False,적용대상아님
00280688,스튜디오에스(주),2023,CFS,228438816018.0,49767365757.0,178671450261.0,809291666.0,,,223687817836.0,5307228926.0,3688643469.0,6914340989.0,성공,보통,False,0.0,,CFS,False,0.003542706445896792,0.004817529978715536,False,적용대상아님
00299464,(주)초록뱀미디어,2015,CFS,114401923981.0,50234792995.0,64167130986.0,38008361235.0,,,24842314115.0,-2340149395.0,-614222942.0,-2164749140.0,실패,,,,,,False,0.3322353323473167,0.15771842098523434,True,주석대사실패
00299464,(주)초록뱀미디어,2016,CFS,124196883638.0,51939451929.0,72257431709.0,31451779692.0,,,105907923197.0,7727761790.0,4883169385.0,6732767116.0,실패,,,,,CFS,False,0.2532412953586931,0.15771842098523434,True,주석대사실패
00299464,(주)초록뱀미디어,2017,CFS,111076858296.0,29174935234.0,81901923062.0,26174579064.0,,57366124.0,58844075344.0,99109756.0,-13339849294.0,646502358.0,실패,,,,,CFS,False,0.23564385476450386,0.15771842098523434,True,주석대사실패
00299464,(주)초록뱀미디어,2018,CFS,169114745459.0,78013738964.0,91101006495.0,13540935515.0,,0.0,63870939172.0,1283232000.0,-15458346751.0,-21533418734.0,실패,,,,,CFS,False,0.08006951421207,0.15771842098523434,True,주석대사실패
00299464,(주)초록뱀미디어,2019,CFS,186524565455.0,80231139399.0,106293426056.0,17556182481.0,,0.0,48519671414.0,1401877923.0,8243681572.0,11529334818.0,실패,,,,,CFS,False,0.09412262903909843,0.15771842098523434,True,주석대사실패
00299464,(주)초록뱀미디어,2020,CFS,299149252279.0,165723694762.0,133425557517.0,35262769342.0,,328403879.0,46740870594.0,-8594848751.0,-33784379463.0,783892516.0,실패,,,,,CFS,False,0.11787684265749847,0.15771842098523434,True,주석대사실패
00299464,(주)초록뱀미디어,2021,CFS,546441183313.0,176202755244.0,370238428069.0,84283757920.0,,20185484297.0,149110041457.0,4190456683.0,-24978479922.0,4572848718.0,실패,,,,,CFS,False,0.15424122576010618,0.15771842098523434,True,주석대사실패
00299464,(주)초록뱀미디어,2022,CFS,481910360370.0,158798163068.0,323112197302.0,77681837498.0,,33167320168.0,192542189138.0,5588111600.0,-50506937298.0,6450073825.0,실패,,,,,CFS,False,0.1611956162103625,0.15771842098523434,True,주석대사실패
00299464,(주)초록뱀미디어,2023,CFS,465775106388.0,123230325680.0,342544780708.0,66552806681.0,,33426865523.0,241315820444.0,-297207783.0,-90043121382.0,49630716562.0,실패,,,,,CFS,False,0.14288613918658027,0.15771842098523434,True,주석대사실패
00299464,(주)초록뱀미디어,2024,CFS,359910100530.0,74154398989.0,285755701541.0,68808454312.0,,1893054025.0,210272629603.0,-15381767378.0,45764736527.0,54312550457.0,실패,,,,,CFS,False,0.19118233750782032,0.15771842098523434,True,주석대사실패
00299464,,2025,,,,,,,,,,,,실패,,,,,CFS,False,,0.15771842098523434,True,본문없음
00301112,(주)삼화네트웍스,2015,CFS,35922983576.0,3723185080.0,32199798496.0,4225276600.0,,,19754541648.0,-2553615680.0,-2133301766.0,-297240054.0,성공,확정,False,14507920.0,,,False,0.11762042512590436,0.01169638647248279,True,사용가능
00301112,(주)삼화네트웍스,2016,CFS,44917657813.0,5653568354.0,39264089459.0,1118531960.0,,,45701998356.0,7017526329.0,7669221308.0,14257192617.0,성공,확정,False,0.0,,CFS,False,0.024901831806472246,0.01169638647248279,True,사용가능
00301112,(주)삼화네트웍스,2017,CFS,44058837941.0,5422412339.0,38636425602.0,635708031.0,,,21001396882.0,-178462998.0,708953936.0,4255709036.0,성공,확정,False,0.0,,CFS,False,0.014428615476678897,0.01169638647248279,True,사용가능
00301112,(주)삼화네트웍스,2018,CFS,54810390737.0,20296407504.0,34513983233.0,4512199862.0,,,12559042727.0,-3752501480.0,-3069686568.0,-5138514721.0,성공,확정,False,0.0,,CFS,False,0.08232380395993089,0.01169638647248279,True,사용가능
00301112,(주)삼화네트웍스,2019,CFS,43303787276.0,8391494313.0,34912292963.0,9944210883.0,,,54197930136.0,173531136.0,720921869.0,6551700516.0,성공,확정,False,0.0,,CFS,False,0.22963836441417493,0.01169638647248279,True,사용가능
00301112,(주)삼화네트웍스,2020,CFS,37985059200.0,5768572653.0,32216486547.0,335543800.0,,,29296600231.0,-206716896.0,-959546106.0,1680388197.0,성공,확정,False,0.0,,CFS,False,0.008833573175002449,0.01169638647248279,True,사용가능
00301112,(주)삼화네트웍스,2021,CFS,80786121395.0,36685614367.0,44100507028.0,335543800.0,,,32924849512.0,6750170051.0,6408964000.0,-3454101876.0,성공,보통,False,0.0,,CFS,False,0.004153483224666452,0.01169638647248279,True,사용가능
00301112,(주)삼화네트웍스,2022,CFS,83269191267.0,25393695700.0,57875495567.0,733152900.0,,,82311425331.0,10766774371.0,13848283220.0,8023723147.0,실패,,,,,CFS,False,0.008804611751892349,0.01169638647248279,True,주석대사실패
00301112,(주)삼화네트웍스,2023,CFS,83504079945.0,27208931846.0,56295148099.0,733152900.0,,,62368852039.0,-1822762592.0,-1241295451.0,15449306957.0,실패,,,,,CFS,False,0.008779845254062934,0.01169638647248279,True,주석대사실패
00301112,(주)삼화네트웍스,2024,CFS,68092560200.0,9640994792.0,58451565408.0,796436900.0,,,46719353180.0,671031251.0,1864664671.0,6646437506.0,실패,,,,,CFS,False,0.01169638647248279,0.01169638647248279,True,주석대사실패
00301112,(주)삼화네트웍스,2025,CFS,68136791825.0,9192035048.0,58944756777.0,796436900.0,,,37266321862.0,-1547996543.0,-872142430.0,-1185746283.0,실패,,,,,CFS,False,0.01168879365564406,0.01169638647248279,True,주석대사실패
00303794,(주)쇼박스,2015,CFS,215777685987.0,99672724882.0,116104961105.0,115690002.0,,,142003138277.0,14059517633.0,11469705171.0,86949675617.0,성공,확정,False,0.0,75193958000.0,,False,0.0005361536873973614,0.020514899895474902,True,사용가능
00303794,(주)쇼박스,2016,CFS,197190687332.0,70967595581.0,126223091751.0,846511152.0,,,125931981048.0,15295422410.0,13371305470.0,-5955781143.0,성공,확정,False,0.0,50270155000.0,CFS,False,0.004292855628495133,0.020514899895474902,True,사용가능
00303794,(주)쇼박스,2017,CFS,203267261164.0,64344875794.0,138922385370.0,2073984332.0,,,102706677987.0,10397090276.0,15845912880.0,2544201294.0,성공,확정,False,0.0,57782787000.0,CFS,False,0.010203238436546202,0.020514899895474902,True,사용가능
00303794,(주)쇼박스,2018,CFS,179732880599.0,39022361626.0,140710518973.0,17112551056.0,,,68510507817.0,5242482865.0,4352362751.0,-51873103959.0,성공,확정,False,0.0,39906015000.0,CFS,False,0.0952110209271036,0.020514899895474902,True,사용가능
00303794,(주)쇼박스,2019,CFS,165251339625.0,24591014103.0,140660325522.0,3390114690.0,,,78650190860.0,1942203853.0,3259344790.0,-149056027.0,성공,확정,False,0.0,59874944000.0,CFS,False,0.020514899895474902,0.020514899895474902,True,사용가능
00303794,(주)쇼박스,2020,CFS,150454358713.0,15921927137.0,134532431576.0,2721531871.0,,,46799889150.0,-1951898944.0,-2628585769.0,-34401559790.0,성공,확정,False,0.0,30399281000.0,CFS,False,0.018088753920326578,0.020514899895474902,True,사용가능
00303794,(주)쇼박스,2021,CFS,160149635328.0,23002731439.0,137146903889.0,2317087392.0,,,50933935065.0,1924376679.0,2248106076.0,25526016812.0,성공,확정,False,0.0,19268441000.0,CFS,False,0.014468265177466117,0.020514899895474902,True,사용가능
00303794,(주)쇼박스,2022,CFS,163178730062.0,28013934454.0,135164795608.0,4823689789.0,,,56684307302.0,-3194257528.0,-2124882555.0,-21270501155.0,성공,확정,False,1264000.0,42243536000.0,CFS,False,0.029560775397426072,0.020514899895474902,True,사용가능
00303794,(주)쇼박스,2023,CFS,132069649608.0,27148662661.0,104920986947.0,10603149876.0,,,40170208807.0,-28295165725.0,-30299585774.0,17252401061.0,성공,확정,False,5938622000.0,45820571000.0,CFS,False,0.08028453098400379,0.020514899895474902,True,사용가능
00303794,(주)쇼박스,2024,CFS,154046787722.0,21850146248.0,132196641474.0,11057125373.0,,,93117572900.0,24524420126.0,27428352196.0,29319553189.0,성공,보통,False,1412928000.0,30877229000.0,CFS,False,0.07177770816587363,0.020514899895474902,True,사용가능
00303794,(주)쇼박스,2025,CFS,132897072384.0,25446861840.0,107450210544.0,3244469432.0,,,62748042504.0,-11651067244.0,-15048131103.0,-19330361439.0,성공,확정,False,4222908000.0,20525318000.0,CFS,False,0.024413400339062807,0.020514899895474902,True,사용가능
00303873,씨제이씨지브이(주),2015,CFS,1417577426757.0,972407246956.0,445170179801.0,114546732478.0,,13587028385.0,1193516367213.0,66899399021.0,52199238517.0,151672649998.0,성공,확정,False,0.0,31324703000.0,,False,0.08080456863654299,0.08080456863654299,True,사용가능
00303873,씨제이씨지브이(주),2016,CFS,2541773013510.0,1621292084258.0,920480929252.0,892703484350.0,,16812064453.0,1432245446647.0,70336754221.0,5621660284.0,187811328056.0,성공,확정,False,0.0,30729379000.0,CFS,False,0.3512129051670285,0.08080456863654299,True,사용가능
00303873,씨제이씨지브이(주),2017,CFS,2460100845901.0,1682438284658.0,777662561243.0,727736094592.0,,17886274593.0,1714387173382.0,86242893480.0,10036368802.0,194342876963.0,성공,확정,False,6052000.0,38430444000.0,CFS,False,0.2958155539861498,0.08080456863654299,True,사용가능
00303873,씨제이씨지브이(주),2018,CFS,2234185992506.0,1683905312410.0,550280680096.0,460163901355.0,,18772487500.0,1769356467477.0,77706738825.0,-188541087052.0,108733820274.0,성공,확정,False,0.0,20802706000.0,CFS,False,0.20596490305574422,0.08080456863654299,True,사용가능
00303873,씨제이씨지브이(주),2019,CFS,4524046865181.0,3922936967719.0,601109897462.0,336280868943.0,,21571387028.0,1942279329129.0,121975391246.0,-239075347803.0,283339456559.0,성공,확정,False,0.0,42240305000.0,CFS,False,0.07433187121273244,0.08080456863654299,True,사용가능
00303873,씨제이씨지브이(주),2020,CFS,4354856895866.0,4066971784892.0,287885110974.0,241051823494.0,,16205558012.0,583443792479.0,-388660290864.0,-751648434193.0,-268443869621.0,성공,확정,False,23023000.0,22801312000.0,CFS,False,0.0553524097939537,0.08080456863654299,True,사용가능
00303873,씨제이씨지브이(주),2021,CFS,3785492375609.0,3484207008067.0,301285367542.0,178290445823.0,,12767617752.0,736315366659.0,-241445734017.0,-338788006843.0,-171876627587.0,성공,확정,False,9049000.0,12904674000.0,CFS,False,0.04709835026264374,0.08080456863654299,True,사용가능
00303873,씨제이씨지브이(주),2022,CFS,3601468386488.0,3208379045793.0,393089340695.0,167726522496.0,,17027414291.0,1281306043785.0,-76765794985.0,-214507519598.0,107641702022.0,성공,확정,False,2783000.0,14411165000.0,CFS,False,0.04657170478721315,0.08080456863654299,True,사용가능
00303873,씨제이씨지브이(주),2023,CFS,3194214710432.0,2932973509969.0,261241200463.0,203424638546.0,,18966978727.0,1545839243146.0,49065796701.0,-123353396404.0,180112447168.0,성공,확정,False,916000.0,12730008000.0,CFS,False,0.06368533645582264,0.08080456863654299,True,사용가능
00303873,씨제이씨지브이(주),2024,CFS,3997014314732.0,3420269607130.0,576744707602.0,576099666331.0,,21298947687.0,1957884214182.0,75933768898.0,-175469437302.0,190770411042.0,성공,확정,False,98000.0,20345498000.0,CFS,False,0.14413250015333695,0.08080456863654299,True,사용가능
00303873,씨제이씨지브이(주),2025,CFS,4122622000546.0,3472281571266.0,650340429280.0,534894515126.0,,21378065104.0,2275369359771.0,96217499551.0,-143369293871.0,214869995007.0,성공,확정,False,50815784000.0,24773102000.0,CFS,False,0.12974619430429435,0.08080456863654299,True,사용가능
00347877,(주)세영디앤씨,2015,OFS,20107489507.0,13818809726.0,6288679781.0,6125897092.0,,10784896.0,3181551826.0,-10239279647.0,-17710051338.0,-6498066160.0,성공,확정,False,921182000.0,3399273000.0,,False,0.304657480480962,0.012583610469997376,True,사용가능
00347877,(주)세영디앤씨,2016,CFS,36908240894.0,20095422401.0,16812818493.0,8181036106.0,,0.0,3016993670.0,-8837871673.0,-7189282879.0,-4896861597.0,성공,확정,False,361154000.0,3327280000.0,OFS,True,0.22165879239533068,0.012583610469997376,True,사용가능
00347877,(주)세영디앤씨,2017,CFS,31112426112.0,17849243865.0,13263182247.0,7060025584.0,,0.0,11649228667.0,-305790647.0,-23260279158.0,-2925754288.0,성공,보통,False,1130218000.0,363396000.0,CFS,False,0.2269198023511565,0.012583610469997376,True,사용가능
00347877,(주)세영디앤씨,2018,CFS,79158930152.0,43481706637.0,35677223515.0,16882333566.0,,101246191.0,19367172485.0,-8059101105.0,-15805015567.0,-8555384042.0,성공,확정,False,3256878000.0,647593000.0,CFS,False,0.21327137107061392,0.012583610469997376,True,사용가능
00347877,(주)세영디앤씨,2019,CFS,37402436300.0,2614266994.0,34788169306.0,724159933.0,,9005518.0,2662330571.0,-9148935237.0,-25340928598.0,-4563088720.0,성공,확정,False,0.0,356186000.0,CFS,False,0.01936130382501313,0.012583610469997376,True,사용가능
00347877,(주)세영디앤씨,2020,CFS,30549637953.0,3810654067.0,26738983886.0,384424744.0,,7055602.0,888078398.0,-4706521234.0,-8775557188.0,-4827952001.0,성공,확정,False,0.0,339736000.0,CFS,False,0.012583610469997376,0.012583610469997376,True,사용가능
00347877,(주)세영디앤씨,2021,CFS,5151321434.0,2658304023.0,2493017411.0,0.0,,0.0,386726283.0,-858828966.0,-26650310117.0,-1582391805.0,실패,,,,,CFS,False,0.0,0.012583610469997376,True,주석대사실패
00347877,(주)세영디앤씨,2022,CFS,3698098690.0,1747970632.0,1950128058.0,2606580.0,,0.0,114785226.0,-722102042.0,-541889353.0,-347082827.0,성공,보통,False,0.0,290000.0,CFS,False,0.0007048432771814426,0.012583610469997376,True,사용가능
00347877,(주)세영디앤씨,2023,CFS,3280355428.0,1508322763.0,1772032665.0,2027340.0,,0.0,327272727.0,-266849267.0,-295348650.0,168112104.0,성공,확정,False,0.0,579000.0,CFS,False,0.0006180244929239418,0.012583610469997376,True,사용가능
00347877,(주)세영디앤씨,2024,CFS,3083150608.0,1511441307.0,1571709301.0,1448100.0,,,0.0,-226689948.0,-200323364.0,-214436905.0,성공,확정,False,0.0,579000.0,CFS,False,0.00046968188846906953,0.012583610469997376,True,사용가능
00347877,(주)세영디앤씨,2025,CFS,2164144648.0,1526192347.0,637952301.0,868860.0,,,0.0,-217449304.0,-284704143.0,-306518279.0,성공,확정,False,0.0,579000.0,CFS,False,0.00040147963344453857,0.012583610469997376,True,사용가능
00349097,(주)케이티스카이라이프,2015,CFS,711294112570.0,217850325351.0,493443787219.0,64332334467.0,,2559795361.0,660956583374.0,99601795061.0,72986739961.0,157762636660.0,성공,확정,False,1033156000.0,21166168000.0,,False,0.09044406994254281,0.09044406994254281,True,사용가능
00349097,(주)케이티스카이라이프,2016,CFS,777948019150.0,231452006180.0,546496012970.0,64710043129.0,,1481228175.0,665053007449.0,80637464285.0,68863322695.0,155398874244.0,성공,확정,False,0.0,18588417000.0,CFS,False,0.08318042020301479,0.09044406994254281,True,사용가능
00349097,(주)케이티스카이라이프,2017,CFS,792893053830.0,210550141663.0,582342912167.0,69587103007.0,,4086652370.0,685821509172.0,75372599401.0,57314012635.0,99269319775.0,성공,확정,False,557504000.0,19928300000.0,CFS,False,0.08776354222157154,0.09044406994254281,True,사용가능
00349097,(주)케이티스카이라이프,2018,CFS,816001169633.0,149840554044.0,666160615589.0,61172824468.0,,7498211300.0,690820835670.0,66734988575.0,52010216054.0,183474568331.0,성공,확정,False,2282562000.0,20603159000.0,CFS,False,0.07496658919681787,0.09044406994254281,True,사용가능
00349097,(주)케이티스카이라이프,2019,CFS,848276023038.0,142838692816.0,705437330222.0,60980518794.0,,2619783396.0,694637002537.0,69357292753.0,56007736739.0,152548955427.0,성공,확정,False,0.0,22373900000.0,CFS,False,0.07188758981493489,0.09044406994254281,True,사용가능
00349097,(주)케이티스카이라이프,2020,CFS,919475827664.0,175038681560.0,744437146104.0,64290257363.0,,2187264001.0,698715355151.0,73845539233.0,58190149540.0,160179034723.0,성공,확정,False,0.0,20069550000.0,CFS,False,0.06992055193700351,0.09044406994254281,True,사용가능
00349097,(주)케이티스카이라이프,2021,CFS,1275644844175.0,469693812741.0,805951031434.0,453572403832.0,,2772781666.0,763222599361.0,73018655032.0,62308920273.0,102947299943.0,성공,확정,False,0.0,27162027000.0,CFS,False,0.35556323211993984,0.09044406994254281,True,사용가능
00349097,(주)케이티스카이라이프,2022,CFS,1361298311421.0,503764190486.0,857534120935.0,489822787164.0,,5523928855.0,1034236194565.0,63195741120.0,23085655455.0,176406899582.0,성공,확정,False,25884000000.0,51189103000.0,CFS,False,0.3598203149555775,0.09044406994254281,True,사용가능
00349097,(주)케이티스카이라이프,2023,CFS,1215697591061.0,478564857967.0,737132733094.0,384813967527.0,,1837922038.0,1025595274656.0,14067496354.0,-113745084092.0,207207643441.0,성공,확정,False,113334250000.0,107479733000.0,CFS,False,0.3165375750980584,0.09044406994254281,True,사용가능
00349097,(주)케이티스카이라이프,2024,CFS,1040240740660.0,463595564711.0,576645175949.0,204572487047.0,,1022828040.0,1022927312705.0,-1075800064.0,-156078783566.0,162278450400.0,성공,확정,False,140022455000.0,115917151000.0,CFS,False,0.19665879161510746,0.09044406994254281,True,사용가능
00349097,(주)케이티스카이라이프,2025,CFS,976329059340.0,413080111532.0,563248947808.0,174019148474.0,,955524631.0,984216356687.0,22980467279.0,1466653903.0,99935332947.0,성공,확정,False,972280000.0,85271960000.0,CFS,False,0.17823821467696271,0.09044406994254281,True,사용가능
00353762,(주)키이스트,2015,CFS,96163223935.0,24577771814.0,71585452121.0,15547615911.0,13041909554.0,65349916.0,106170756645.0,7601565664.0,6035138428.0,12858854501.0,성공,보통,False,0.0,,,False,0.1616794370528713,0.007435022701654343,True,사용가능
00353762,(주)키이스트,2016,CFS,110688140511.0,28851650493.0,81836490018.0,22283745751.0,9157549843.0,39758313.0,93247806957.0,-313869072.0,-6883672471.0,9254325930.0,성공,보통,False,0.0,,CFS,False,0.201320084049885,0.007435022701654343,True,사용가능
00353762,(주)키이스트,2017,CFS,106329812972.0,27801955196.0,78527857776.0,19929780219.0,9157549843.0,11718555.0,106170052905.0,983966193.0,162441261.0,34507708276.0,실패,,,,,CFS,False,0.1874336055142704,0.007435022701654343,True,주석대사실패
00353762,(주)키이스트,2018,CFS,102570664092.0,25751705326.0,76818958766.0,27597374922.0,4898838377.0,197597893.0,103736089680.0,-2413550251.0,-8432346599.0,21417657638.0,성공,보통,False,0.0,,CFS,False,0.2690571925833174,0.007435022701654343,True,사용가능
